Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
K,IM 059 10 0022,KIT VOYAGES / CEDIV,CEDIV,"8, RUE DE MONTREUIL - BP 59",62630,ETAPLES SUR MER,,,kitetaples@kitvoyages.fr,www.generationvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32607
K,IM 050 11 0011,KLCE VOYAGES - TUI,TUI FRANCE - Nyna Voyages -,"58, RUE COURAYE",50400,GRANVILLE,+33 2 33 50 22 12,,agencegranville@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32413
K,IM 094 12 0029,KREATIONS VOYAGES / CEDIV,CEDIV,18 AVENUE DU GENERAL LECLERC,77330,OZOIR LA FERRIERE,+33 1 80 96 37 07,,caroline@kreations-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34728
K,IM 075 10 0068,KTS TOURISME ET VOYAGE / MANOR,KURBAN TOURS,"47- 49 RUE DES MATHURINS, 20, bd Eugène Deruelle",75008,PARIS,+33 1 42 68 68 00,,direction@ktsvoyages.fr,www.gatetofrance.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33334
L,IM 027 12 0003,L ECHAPPEE BELLE / CDMV,CDMV,38 RUE DE LORRAINE,78200,MANTES-LA-JOLIE,,,contact@agencelechappeebelle.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31884
L,IM 092 10 0101,L TRAVEL,TRAXION - LUDERIC TRAVEL,"24, RUE ARISTIDE BRIAND",92300,LEVALLOIS PERRET,+33 1 40 89 08 08,,s.boutet@luderic.com,www.luderictravel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34489
L,IM 034 12 0030,L'AGENCE / HAVAS VOYAGES,L'AGENCE - COLLECTION VOYAGES -,"80, PLACE GEORGES FRÊCHE",34090,MONTPELLIER,+33 4 99 64 28 84,,patou@collection-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32051
L,IM 083 12 0010,L'ART DU VOYAGE / SELECTOUR,Sté Internationale Exp. Touristiques,"4, PLACE MALHERBE, 400, Chemin de Pibarnon",83470,SAINT MAXIMIN LA SAINTE BAUME,+33 4 98 05 88 55,,agence@lartduvoyage.com,www.brio-provence.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34158
L,IM 083 12 0010,L'ART DU VOYAGE / SELECTOUR,Sté Internationale Exp. Touristiques,"29, RUE JULES FERRY",83170,BRIGNOLES,,,agence.brignoles@lartduvoyage.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34159
L,IM 077 10 0028,L'ASTROLABE / CEDIV,PAKITO VOYAGES- CEDIV,ROUTE DE MONTFERRAT - QUARTIER COMBE BAYARDE,83830,FIGANIERES,+33 1 60 22 95 00,,caroline@lastrolabe.fr,www.lastrolabe.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34040
L,IM 034 22 0007,L'ATELIER DES VOYAGES / CEDIV,CEDIV,"11, QUAI D'ALGER",34200,SETE,+33 4 67 51 67 77,,info@ateliervoyages.fr,www.ateliervoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32058
L,IM 013 11 0057,L'AUTRE AGENCE VOYAGE,,"1 CHEMIN DU VIEUX JAS, Aile Gauche-2ème et 3ème étage",13820,ENSUES LA REDONNE,+33 4 42 49 28 60,,agence@lautreagence.voyage,www.lautreagence.voyage,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31726
L,IM 043 17 0001,L'AUTRE CHEMIN,,"5, RUE GRANGEVIEILLE",43000,LE PUY EN VELAY,+33 9 83 64 00 86,,contact@lautre-chemin.com,www.lautre-chemin.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32205
L,IM 059 14 0008,L'ECHAPPEE BIERE,,"130, BLD DE LA LIBERTÉ, 274 Ter 3 avenue de la Marne - Bât. C",59000,LILLE,+33 6 46 27 68 01,,contact@echappee-biere.com,www.echappee-biere.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32658
L,IM 021 17 0002,L'ESCARGOT SAVANT,GRANDS ESPACES,4 RUE D'ALSACE,21200,BEAUNE,,,info@grands-espaces.com,www.grands-espaces.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31827
L,IM 021 13 0007,L'EXCEPTION - EVENTS & TRAVEL COMPANY,MWT MEETINGS,25 RUE DE LA CREUSE,21220,VALFORET,,,contact@mwt-meetings.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31825
L,IM 013 16 0007,L'ODYSSEE DU PAPILLON / CDMV,CDMV,255 ROUTE DE L'AMELAU,13580,LA FARE,+33 4 90 50 66 86,,info@lodyssee-du-papillon.voyage,www.lodyssee-du-papillon.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31743
L,IM 075 00 0001,L'OFFICE,Regroupement d'agences spécialisées dans les séjours Linguistiques & Educatifs,"8, RUE CÉSAR FRANCK",75015,PARIS,+33 1 42 73 33 68,,giovanna.mininni@loffice.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33300
L,IM 031 10 0061,L'UNION VOYAGES 31 / SELECTOUR,SELECTOUR L'UNION VOYAGES 31,CENTRE COMMERCIAL DU PARC,31240,L'UNION,+33 5 61 35 82 26,,lunionvoyages31@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31965
L,IM 031 10 0014,L.C.P.A PASSION AVENTURE JUNIOR / UNOSEL,,"12, AVENUE CHARLES DE GAULLE",31131,BALMA,+33 5 62 71 57 25,,bernard.deguilhem@passion-aventure-junior.com,https:/passion-aventure-junior.com/,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31955
L,IM 006 14 0006,LA BOUTIQUE DES LOISIRS / CEDIV,CEDIV,"VILLA PROVENCE - 4, AVENUE DES LAURIERS",06160,ANTIBES -JUAN LES PINS,+33 9 82 32 36 61,,contact@laboutiquedesloisirs.biz,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31547
L,IM 080 13 0002,LA BOUTIQUE DES VACANCES / CDMV,CDMV - PRÊT A PARTIR,"9, RUE CHANZY",62000,ARRAS,+33 3 21 23 26 00,,yann.leroux@laboutiquedesvacances.fr,www.laboutiquedesvacances.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34126
L,IM 080 13 0002,LA BOUTIQUE DES VACANCES / CDMV,CDMV - PRÊT A PARTIR,"76, RUE ADOLPHE THIERS",62200,BOULOGNE SUR MER,,,boulogne@laboutiquedesvacances.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34127
L,IM 080 13 0002,LA BOUTIQUE DES VACANCES / CDMV,CDMV - PRÊT A PARTIR,"26, RUE DANIEL LEREUIL",62140,HESDIN,,,hesdin@laboutiquedesvacances.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34128
L,IM 080 13 0002,LA BOUTIQUE DES VACANCES / CDMV,CDMV - PRÊT A PARTIR,"8, RUE DU MARÉCHAL FOCCH",80100,ABBEVILLE,,,abbeville@laboutiquedesvacances.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34129
L,IM 035 16 0005,LA BOUTIQUE DES VOYAGES / TOURCOM,TOURCOM,"9, RUE CHÂTEAUBRIAND, Angle Rue Dardault",35760,SAINT GRÉGOIRE,+33 2 23 22 91 61,,contact@laboutiquedesvoyages.fr,laboutiquedesvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32093
L,IM 075 11 0237,LA CASE DEPART,WESTERN HORIZONS,"66, BLD DE STRASBOURG",75010,PARIS,+33 1 42 05 55 55,,contact@lacasedepart.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33721
L,IM 033 11 0051,LA COMPAGNIE DES CONTINENTS,,"10, ALLÉE PIERRE GILLES DE GENNES",33692,MERIGNAC CEDEX,+33 5 57 86 59 35,,veronique.lapeyronie@cie-continents.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32010
L,IM 034 12 0015,LA COMPAGNIE DES VOYAGEURS / SELECTOUR,SUD VACANCES VOYAGES,"15, QUAI LÉOPOLD SUQUET",34200,SETE,+33 4 67 74 72 77,,cmetge@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32050
L,IM 014 10 0011,LA COMPAGNIE DU VOYAGE / CDMV,CDMV - TOURCOM,"40, RUE SAINT MÉLAINE",14130,PONT L'EVEQUE,+33 2 31 65 09 29,,info@lacompagnieduvoyage.net,www.lacompagnieduvoyage.net,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31768
L,IM 069 10 0069,LA FONDERIE / SELECTOUR,,"26, RUE MAURICE FLANDIN",69003,LYON,+33 4 72 73 58 88,,contact@fancy-voyages.fr,www.contact@fancy-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32953
L,IM 075 11 0225,LA FRANCAISE DES CIRCUITS,,"249, RUE DE CRIMÉE",75019,PARIS,+33 1 44 88 01 44,,bruno.berrebi@timetours.fr,www.lafrancaisedescircuits.biz,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33716
L,IM 075 11 0231,LA FUGUE,,"32, RUE DE WASHINGTON",75008,PARIS,+33 1 43 59 10 14,,administration@lafugue.com,www.lafugue.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33717
L,IM 014 22 0005,LA GALERIE DES VOYAGES / CEDIV,CEDIV,"95, RUE SAINT PIERRE",14000,CAEN,+33 2 59 43 02 45,,contact@lagaleriedesvoyages.com,www.lagaleriedesvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31774
L,IM 974 10 0006,LA KAZ VOYAGES / CEDIV,HOTELLERIE TOURISME et SERVICES - CEDIV,"3, RUE DE L 'EGLISE",97435,SAINT GILLES LES HAUTS,+33 2 62 88 49 49,,lkv@lakazvoyages.com,www.lakazvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34814
L,IM 075 10 0379,LA LIGUE DE L'ENSEIGNEMENT - VPT,VACANCES POUR TOUS,"3, RUE RÉCAMIER",75007,PARIS,+33 1 43 58 95 66,,vacances@laligue.org,www.sejours-educatifs.org,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33463
L,IM 065 10 0001,LA MAISON DU PELERIN / SELECTOUR,,"12, AVENUE MARANSIN - BP 89 -",65103,LOURDES,+33 5 62 94 70 05,,pierre@lourdes-fr.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32843
L,IM 038 10 0063,LA PASSION DU VOYAGE - TUI,TUI FRANCE - TUI STORE - TOURCOM,"2, RUE CLÉMENTINE",38200,VIENNE,+33 4 74 20 96 00,,sdubost@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32141
L,IM 017 11 0003,LA ROCHELLE VOYAGES / SELECTOUR,AMBASSADE FRAM - LA ROCHELLE VOYAGES,"24, RUE DU MINAGE",17000,LA ROCHELLE,+33 5 46 52 03 90,,larochellevoyages-direction@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31806
L,IM 035 11 0013,LA ROUTE DES ILES / CDMV,CDMV,"36, RUE DU PUITS MAUGER",35000,RENNES,+33 2 99 31 60 30,,joelle@laroutedesiles.fr,www.laroutedesiles.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32079
L,IM 035 11 0013,LA ROUTE DES ILES / CDMV,CDMV,"67, RUE VILLE PÉPIN",35400,SAINT MALO,+33 2 99 21 99 21,,virginie@laroutedesiles.fr,www.laroutedesiles.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32080
L,IM 075 00 0010,LA ROUTE DES LANGUES / UNOSEL,,"22, AVENUE VICTOR HUGO",75116,PARIS,+33 1 44 21 81 32,,laurent@apex-education.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33308
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,"59, RUE FRANKLIN",69002,LYON,+33 4 78 42 53 58,,lyon@laroutedesvoyages.com,www.route-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32929
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,"27, RUE PERCHEPINTE",31000,TOULOUSE,+33 5 62 27 00 68,,annie@laroutedesvoyages.com,www.route-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32930
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,8 RUE PRESIDENT FAVRE,74000,ANNECY,,,laurent@laroutedesvoyages.com,www.route-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32931
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,"10, RUE CHORON",75009,PARIS,,,paris@laroutedesvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32932
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,"19, RUE DES FRÈRES BONIE",33000,BORDEAUX,,,bordeaux@laroutedesvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32933
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,"6, RUE CORNEILLE",49000,ANGERS,,,angers@laroutedesvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32934
L,IM 069 10 0019,LA ROUTE DES VOYAGES / CEDIV,CEDIV,"42, AVENUE DE LA PERRIÈRE",56100,LORIENT,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32935
L,IM 056 15 0006,LA VAL DES VOYAGES / CDMV,Le Voyage Selon Valérie - CDMV,"28 C, PLACE DE LA MAIRIE",56800,PLOERMEL,+33 2 97 22 51 87,,levoyageselonvalerie@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32531
L,IM 092 24 0010,LAB-L ETHIK TRAVEL,,"65, RUE DE LA CROIX",92000,NANTERRE,+33 7 67 28 53 37,,lab-l.ethiktravel@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34548
L,IM 094 11 0031,LABEL EVASION / UNOSEL,LABEL EVASION BLANC MARINE,"52, RUE DU GÉNÉRAL DE GAULLE",95880,ENGHIEN LES BAINS,+33 1 39 83 88 55,,jl.lemen@label-evasion.com,www.label-evasion.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34717
L,IM 093 12 0007,LABEL TOUR,NOUVELLES FRONTIERES,107 RUE HENRI BARBUSSE,92110,CLICHY,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34678
L,IM 075 12 0183,LAFAYETTE TRAVEL,,"8, RUE SAINT AUGUSTIN",75002,PARIS,+33 1 55 04 79 79,,delphine.jouanin@lafayette-travel.com,www.lafayette-travel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33774
L,IM 083 10 0010,LAFAYETTE VOYAGES / CEDIV,CEDIV,"58, COURS LAFAYETTE",83000,TOULON,+33 4 94 93 41 41,,lafayettevoyages@tln83.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34148
L,IM 075 12 0057,LAGRANGE FRANCE,Siège Administratif et agence,"9, RUE LE CHATELIER",75017,PARIS,+33 1 47 54 60 00,,smoinet@lagrange-holidays.com,www.vacances-lagrange.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33751
L,IM 075 12 0057,LAGRANGE FRANCE,Siège Social,"9, RUE LE CHATELIER",75017,PARIS,,,smoinet@lagrange-holidays.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33752
L,IM 040 12 0012,LANDES TOURISME / SELECTOUR,,"11, PLACE SAINT ROCH",40000,MONT DE MARSAN,+33 5 58 75 36 34,,landes-tourisme@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32186
L,IM 034 10 0016,LANGUEDOC ROUSSILLON VOYAGES / SELECTOUR,LRV,"1, PLACE DE LA VICTOIRE",34500,BEZIERS,+33 4 67 49 33 70,,thierry.tremino@lrvoyages.fr,www.languedocroussillonvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32036
L,IM 034 10 0016,LANGUEDOC ROUSSILLON VOYAGES / SELECTOUR,AGENCE VIARAMA,"1, PLACE DE LA VICTOIRE",34500,BEZIERS,+33 4 68 51 40 12,,beziers@lrvoyages.fr,www.languedocroussillonvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32037
L,IM 034 10 0016,LANGUEDOC ROUSSILLON VOYAGES / SELECTOUR,,"85, AVENUE DE LA PLAGE",34410,SERIGNAN,+33 4 99 41 04 01,,voyages@sarl-lrv.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32038
L,IM 034 10 0016,LANGUEDOC ROUSSILLON VOYAGES / SELECTOUR,,"25, RUE DE LA RÉPUBLIQUE",34600,BEDARIEUX,,,bedarieux@sarl-lrv.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32039
L,IM 034 10 0016,LANGUEDOC ROUSSILLON VOYAGES / SELECTOUR,MAEVA,"21, AVENUE JEAN MOULIN, 31 ter, avenue Saint Lazare- CS 82137",34500,BEZIERS,,,agence@maevavoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32040
L,IM 034 10 0016,LANGUEDOC ROUSSILLON VOYAGES / SELECTOUR,,"8, QUAI PIERRE BOURDAN",66000,PERPIGNAN,,,perpignan@lrvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32041
L,IM 053 10 0003,LANGUES ET VOYAGES / UNOSEL,,BOULEVARD DES GRANDS BOUESSAYS,53960,BONCHAMPS LES LAVAL,+33 2 43 67 91 91,,jquatremer@europencars.fr,www.languesetvoyages.eu,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32426
L,IM 078 11 0013,LATITUDES EXTREMES,CEDIV,"43, COURS DU 14 JUILLET",78300,POISSY,+33 1 30 06 35 35,,direction@latitudes-extremes.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34081
L,IM 078 11 0013,LATITUDES EXTREMES / CEDIV,CEDIV,ESPACES PERFORMANCE ALPHASIS - BÂT J,35769,RENNES ST-GREGOIRE CEDEX,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34082
L,IM 017 12 0012,LATITUDES VOYAGES / SELECTOUR,,"63 BIS, RUE DOCTEUR PELTIER",17300,ROCHEFORT SUR MER,+33 5 46 99 85 85,,latitudesvoyages1@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31810
L,IM 017 12 0012,LATITUDES VOYAGES / SELECTOUR,ALIZES VOYAGES -AGENCE FRAM -,"63 BIS, RUE DU DOCTEUR PELTIER",17300,ROCHEFORT,,,alizesvoyages2@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31811
L,IM 085 10 0017,LAUREA VOYAGES - TUI,TUI FRANCE - TUI STORE,"101, BD ARISTIDE BRIAND",85000,LA ROCHE SUR YON,,,lraimbaud@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34213
L,IM 085 10 0017,LAUREA VOYAGES - TUI,TUI FRANCE - TUI STORE,"12 BIS, QUAI FRANQUEVILLE, 13, bld de Linz",85100,LES SABLES D'OLONNE,,,sablesdolonne.nf@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34214
L,IM 085 10 0017,LAUREA VOYAGES - TUI,TUI FRANCE - TUI STORE,"2, RUE DU GÉNÉRAL LECLERC",85300,CHALLANS,,,agencechallans@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34215
L,IM 085 10 0017,LAUREA VOYAGES - TUI,TUI FRANCE - TUI STORE,"64, RUE CHAUDRIER",17000,LA ROCHELLE,,,agencelarochelle@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34216
L,IM 015 11 0006,LAVERGNE VOYAGES / TOURCOM,TOURCOM,"29, AVENUE DE LA RÉPUBLIQUE",15000,AURILLAC,+33 4 71 64 81 62,,jeanluc@lavergne-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31778
L,IM 092 10 0088,LE BLEU DU CIEL VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"4, RUE DE LA STATION",92600,ASNIERES SUR SEINE,+33 1 41 11 42 30,,valerie@lebleuducielvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34483
L,IM 092 10 0088,LE BLEU DU CIEL VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"3, AVENUE SÉVERINE",92400,COURBEVOIE,,,jtcourbevoie@lebleuducielvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34484
L,IM 069 19 0016,LE BONHEUR EN BOITE,,"107, AVENUE BARTHÉLÉMY BUYER",69005,LYON,+33 6 29 10 10 07,,lebonheurenboite@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32988
L,IM 083 10 0028,LE BOUT DU MONDE / SELECTOUR,,"CENTRE AGORA- RD 562, ZAC du Colombier 2",83440,CALLIAN,+33 4 94 84 15 47,,leboutdumonde@selectour.com,www.bout-du-monde.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34150
L,IM 006 10 0017,LE CANNET VOYAGES / SELECTOUR,,"75, BLD PAUL DOUMER",06110,LE CANNET ROCHEVILLE,+33 4 93 45 75 16,,lecannetvoyages@selectour.com,www.lecannet.afatvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31504
L,IM 038 22 0005,LE CARRE DES AS SARL / CEDIV,CEDIV,137 IMPASSE DES ALPES,38260,MARCILLOLES,+33 6 42 88 27 34,,contact@lecarredesas.fr,www.lecarredesas.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32164
L,IM 075 10 0367,LE CERCLE DES VACANCES,,"31, AVENUE DE L'OPÉRA",75001,PARIS,+33 1 40 15 15 15,,saguesse@cercledesvacances.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33462
L,IM 078 12 0032,LE CHESNAY VOYAGES / SELECTOUR,,"24, RUE POTTIER",78150,LE CHESNAY,+33 1 39 55 62 05,,lcvvoyages@gmail.com,www.le-chesnay-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34096
L,IM 064 11 0047,LE COMPTOIR D'AILLEURS / SELECTOUR,,"18, PLACE ANDRÉ EMLINGER",64100,BAYONNE,+33 5 59 25 48 48,,infos@lecomptoirdailleurs.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32834
L,IM 059 11 0008,LE KIOSQUE DES VOYAGES - TUI,TUI FRANCE - TUI STORE,"14, RUE DU CHÂTEAU",59140,DUNKERQUE,+33 6 72 97 74 62,,dgriffon@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32632
L,IM 075 13 0029,LE MONDE A LA CARTE,AUSTRAL LAGONS - SECRETS DE VOYAGES - AU COEUR DU MONDE,"20, RUE TROYON",92310,SEVRES,+33 1 53 71 19 52,,e.roth@australlagons.com,www.australlagons.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33809
L,IM 034 12 0011,LE MONDE A LA CARTE / SELECTOUR,,"729, RUE DE LA CROIX VERTE",34090,MONTPELLIER,+33 4 67 61 18 00,,nsj2@wanadoo.fr,www.lemondealacarte.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32049
L,IM 001 24 0004,LE MONDE S'ENVOLE,TUI STORE,"9, PLACE EDGAR QUINET",01000,BOURG EN BRESSE,+33 6 50 40 53 65,,stephaniedhennin@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31473
L,IM 033 19 0004,LE PETRIN DE L'ISLE - HALIB VOYAGES,,"38, RUE MONTESQUIEU",33500,LIBOURNE,+33 6 68 25 20 23,,halibvoyages@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32027
L,IM 064 10 0004,LE TOURISME BASQUE / SELECTOUR,,"45, AVENUE DU PRÉSIDENT JF KENNEDY",64200,BIARRITZ,+33 5 59 24 01 10,,florence@tourisme-basque.com,www.tourisme-basque.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32785
L,IM 092 10 0046,LE TOURISME D'AFFAIRES / MANOR,Le Tourisme d'Affaires,"179, AVENUE ACHILLE PERETTI",92200,NEUILLY SUR SEINE,+33 1 47 22 38 00,,touraf@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34470
L,IM 092 10 0046,LE TOURISME D'AFFAIRES / MANOR,SAINT MARTIN VOYAGES,IMMEUBLE LE PIRATE N° 17,97150,SAINT-MARTIN,+33 5 90 52 99 39,,resa@sxmtravel.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34471
L,IM 092 10 0046,LE TOURISME D'AFFAIRES / MANOR,MG VOYAGES,"183, AVENUE ACHILLE PERETTI",92200,NEUILLY,,,agence@mgvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34472
L,IM 050 10 0006,LE VACON VOYAGES NORMANDIE / SELECTOUR,VISAGES DU MONDFE,"57, RUE SAINT MARTIN",14400,BAYEUX,+33 2 31 92 14 13,,bayeux@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32406
L,IM 050 10 0006,LE VACON VOYAGES NORMANDIE / SELECTOUR,VISAGES DU MONDE,"1-3, RUE LECAMPION",50400,GRANVILLE,+33 2 33 90 62 24,,granville@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32407
L,IM 050 10 0006,LE VACON VOYAGES NORMANDIE / SELECTOUR,VISAGES DU MONDE,"6, RUE DU POT D'ETAIN",50300,AVRANCHES,+33 2 33 89 05 89,,avranches@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32408
L,IM 050 10 0006,LE VACON VOYAGES NORMANDIE / SELECTOUR,VISAGES DU MONDE,"18, PLACE DE LA FONTAINE",50100,CHERBOURG OCTEVILLE,,,cherbourg@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32410
L,IM 090 12 0002,LE VOYAGEUR D'ELISE,LE VOYAGEUR -,"51, AVENUE JEAN JAURÈS",90000,BELFORT,+33 3 84 58 98 42,,elisabeth@levoyageurdelise.com,www.levoyageurdelise.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34282
L,IM 041 11 0002,LEA-JOY-VOYAGES / TOURCOM,TUI STORE - TOURCOM,"3, RUE PORTE CHARTRAINE",41000,BLOIS,+33 6 60 99 19 70,,asmarchand@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32188
L,IM 971 12 0017,LEADER SARL,C/o CREOLE BEACH HOTEL,P/O LA CRÉOLE BEACH HÔTEL,97190,LE GOSIER,,,info@deshotelsetdesiles.com,www.deshotelsetdesiles.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34778
L,IM 971 12 0017,LEADER SARL,DES HOTELS ET DES ILES,"120, RUE LA BOETIE",75008,PARIS,+33 1 42 56 46 98,,cadam@deshotelsetdesiles.com,www.deshotelsetdesiles.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34779
L,IM 094 11 0026,LECLERC VOYAGES,VOYAGES E. LECLERC,LE PARTITIO - 26 QUAI MARCEL BOYER,94859,IVRY SUR SEINE,+33 1 49 87 57 43,,Guirec.lemorvan@voyages.leclerc,www.leclercvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34715
